Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
0.008072775468401712,Red Dead Redemption,X360,2010.0,Action,Take-Two Interactive,0.08917811520848398,0.0678842177808408,0.008806262230919765,0.05392620624408703,0.07651396107820624
0.008133020061449486,Super Mario Sunshine,GC,2002.0,Platform,Nintendo,0.09664979513135695,0.04341833218470021,0.08512720156555773,0.01608325449385052,0.07615133567025265
0.008193264654497259,Street Fighter II: The World Warrior,SNES,1992.0,Fighting,Capcom,0.059532417449987954,0.028600964851826328,0.2808219178082192,0.011352885525070956,0.07603046053426812
0.008253509247545034,World of Warcraft,PC,2004.0,Role-Playing,Activision,0.0016871535309713186,0.21399035148173676,0.0,0.0,0.07578871026229907
0.008313753840592807,Driver,PS,1999.0,Action,GT Interactive,0.07495782116172571,0.09648518263266713,0.0019569471624266144,0.031220435193945132,0.07566783512631453
0.00837399843364058,Kinect Sports,X360,2010.0,Sports,Microsoft Game Studios,0.09448059773439384,0.06133700895933839,0.0029354207436399216,0.048249763481551564,0.07530520971836095
0.008434243026688356,Gears of War 3,X360,2011.0,Shooter,Microsoft Game Studios,0.09761388286334056,0.05582356995175742,0.006849315068493151,0.046357615894039736,0.07530520971836095
0.008494487619736129,Gears of War,X360,2006.0,Shooter,Microsoft Game Studios,0.08532176428054954,0.06547208821502412,0.006849315068493151,0.056764427625354774,0.0737338329505621
0.008554732212783904,Metal Gear Solid 2: Sons of Liberty,PS2,2001.0,Action,Konami Digital Entertainment,0.059050373583996146,0.06926257753273604,0.08512720156555773,0.06811731315042573,0.07300858213465491
0.008614976805831677,Sonic the Hedgehog 2,GEN,1992.0,Platform,Sega,0.10773680404916847,0.04135079255685734,0.015655577299412915,0.01797540208136235,0.07276683186268587
0.00867522139887945,Metal Gear Solid 4: Guns of the Patriots,PS3,2008.0,Action,Konami Digital Entertainment,0.06338876837792239,0.05995864920744315,0.0812133072407045,0.07852412488174078,0.07276683186268587
0.008735465991927226,Metal Gear Solid,PS,1998.0,Action,Konami Digital Entertainment,0.07664497469269704,0.06305995864920745,0.07632093933463796,0.02270577105014191,0.07276683186268587
0.008795710584974999,The Last of Us,PS3,2013.0,Action,Sony Computer Entertainment Europe,0.05808628585201254,0.07856650585802895,0.027397260273972605,0.09555345316934721,0.07228333131874776
0.008855955178022774,Final Fantasy XII,PS2,2006.0,Role-Playing,Square Enix,0.045312123403229695,0.0,0.22798434442270057,0.16461684011352887,0.07179983077480964
0.008916199771070547,LittleBigPlanet,PS3,2008.0,Platform,Sony Computer Entertainment,0.06748614123885273,0.07064093728463129,0.016634050880626222,0.08514664143803218,0.07143720536685606
0.00897644436411832,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009.0,Role-Playing,Nintendo,0.015907447577729574,0.02377670572019297,0.4256360078277886,0.014191106906338694,0.07047020427897983
0.009036688957166096,LEGO Star Wars: The Complete Saga,Wii,2007.0,Action,LucasArts,0.08821402747650037,0.05616815988973122,0.0,0.05014191106906339,0.07034932914299531
0.009096933550213869,Resident Evil 2,PS,1998.0,Action,Virgin Interactive,0.045312123403229695,0.05065472088215024,0.19765166340508805,0.04257332071901609,0.07022845400701078
0.009157178143261642,Tekken 2,PS,1996.0,Fighting,Sony Computer Entertainment,0.05447095685707399,0.06512749827705032,0.13307240704500978,0.021759697256386,0.06926145291913456
0.009217422736309417,Cooking Mama,DS,2006.0,Simulation,505 Games,0.07543986502771752,0.06685044796691937,0.006849315068493151,0.054872280037842946,0.06901970264716549
0.00927766732935719,Destiny,PS4,2014.0,Shooter,Activision,0.06001446131597976,0.07064093728463129,0.015655577299412915,0.09082308420056764,0.06817357669527381
0.009337911922404964,Tetris,NES,1988.0,Puzzle,Nintendo,0.07158351409978309,0.02377670572019297,0.1771037181996086,0.010406811731315043,0.0673274507433821
0.009398156515452739,Assassin's Creed II,PS3,2009.0,Action,Ubisoft,0.061219570980959266,0.06719503790489319,0.02054794520547945,0.08230842005676443,0.06720657560739758
0.009458401108500512,Super Smash Bros.,N64,1999.0,Fighting,Nintendo,0.07110147023379128,0.02067539627842867,0.19275929549902152,0.0037842951750236523,0.06696482533542852
0.009518645701548287,Assassin's Creed,X360,2007.0,Adventure,Ubisoft,0.07905519402265605,0.056857339765678847,0.006849315068493151,0.05203405865657522,0.06696482533542852
0.00957889029459606,Batman: Arkham City,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,0.06507592190889372,0.06581667815299794,0.010763209393346379,0.07568590350047305,0.06672307506345947
